pid,tags_poi,poi_lon,poi_lat
984101834,"shop=convenience,name:en=7-Eleven",-319847.2796,4461715.612
995942259,shop=market,-319606.4036,4462117.353
995939193,"shop=convenience,name:en=7-Eleven",-319661.94,4462214.912
4454310289,"shop=books,name:en=Rongbaozhai",-323789.0056,4462446.624
4233433289,shop=department_store,-324335.155,4462639.179
4279350093,shop=florist,-323200.545,4462866.284
4278122990,shop=convenience,-323905.3103,4462938.657
4275133789,shop=convenience,-323320.1443,4462956.398
4273043806,shop=supermarket,-323555.3927,4462979.14
4324240607,shop=cosmetics,-322657.2452,4462359.531
4338199790,shop=gift,-322412.7284,4462534.845
4367055790,shop=supermarket,-319103.3943,4460716.122
3809859871,shop=books,-319253.0203,4460734.909
4367035891,shop=optician,-319122.6641,4460823.637
4367142591,shop=bakery,-319016.1305,4461696.2
4367074490,shop=convenience,-318971.814,4461761.123
4365554993,shop=convenience,-320132.408,4458677.256
4365575389,shop=bakery,-320162.782,4458682.692
4365603489,shop=department_store,-319796.0744,4458724.441
4365572892,shop=bakery,-319859.4076,4458732.02
4365569589,shop=bakery,-320142.9216,4458738.266
2480938120,shop=supermarket,-319926.8498,4458740.36
4277538190,shop=convenience,-320111.7336,4461133.966
984106224,shop=supermarket,-319791.6888,4461541.564
4365696591,shop=convenience,-319108.0181,4459534.201
4365633599,shop=bakery,-319140.175,4459583.72
4365706090,shop=convenience,-319028.3578,4459655.088
4636458390,shop=ticket,-318976.6397,4460320.324
1835393777,shop=kiosk,-322294.9117,4457993.698
1450499033,shop=convenience,-321696.4769,4459777.872
4342398950,shop=convenience,-322136.5327,4459961.085
4342398186,shop=convenience,-322384.3849,4460182.235
4342398185,shop=medical_supply,-322402.9797,4460182.394
4365620689,shop=bakery,-320096.6185,4458467.213
4365615089,"amenity=pharmacy,name:en=Watsons,shop=convenience,name:en=Watsons",-319542.9628,4458641.825
4365614189,shop=department_store,-319587.5475,4458645.439
2496302787,shop=bakery,-321186.7574,4457803.406
2496302764,shop=fruit,-321210.4169,4457805.968
2496302975,shop=electronics,-321082.2537,4457901.055
2387121816,shop=supermarket,-321341.9947,4458771.488
2387118452,shop=supermarket,-321036.4338,4458790.322
1859754564,shop=car_repair,-321011.877,4459730.564
2515011122,shop=bakery,-320589.2688,4460752.818
1325598419,shop=mall,-320614.8102,4461045.375
4365671700,shop=convenience,-319877.1596,4457658.532
2865890601,shop=bakery,-321673.9982,4456105.856
2865870101,shop=supermarket,-321675.0905,4456113.407
2866088001,shop=convenience,-322787.4636,4456608.71
2454987688,shop=clothes,-322576.8156,4456729.907
2454987687,shop=clothes,-322572.909,4456740.16
2453829614,shop=supermarket,-323195.1695,4456397.456
2453852940,shop=cheese,-323996.9759,4456688.544
2515011141,shop=convenience,-318918.1739,4456822.703
4365612289,shop=optician,-319449.5571,4458617.351
3807888749,"shop=convenience,name:en=7-Eleven",-327099.4078,4469483.447
1950361173,"shop=convenience,name:en=Good Neighbors",-328055.8156,4468430.867
3066312533,shop=bakery,-328051.6761,4468467.315
4837834021,"name:en=Red rain,shop=clothes",-328128.2034,4468906.469
4217498076,shop=supermarket,-326306.214,4468789.086
4217498066,shop=hairdresser,-326657.7222,4468830.131
1678269094,shop=gift,-326870.4768,4469006.872
4217498067,shop=hairdresser,-326488.0327,4469184.654
4116335555,shop=yes,-323419.2055,4468216.704
1655437514,shop=supermarket,-324096.0436,4468307.087
1748294888,shop=convenience,-324589.4537,4468327.516
1655437698,"shop=clothes,name:en=Xinhua Department Store",-324093.0409,4468368.829
973328223,"shop=supermarket,name:en=Meilianmei",-322867.4623,4468631.677
2288050450,shop=convenience,-323113.8233,4468690.36
1721482737,shop=kiosk,-325847.3679,4467858.253
4629709955,shop=ticket,-325613.3605,4467909.74
4277807289,shop=supermarket,-324793.8378,4468893.592
1292883539,shop=clothes,-326918.062,4467543.866
1292883538,shop=clothes,-326751.668,4467553.55
3725597526,shop=wine,-326127.5462,4467733.073
4217498065,shop=hairdresser,-326335.4894,4468603.034
4213393031,shop=bakery,-326540.6344,4468721.349
2875797742,shop=electronics,-329609.155,4466855.896
2875797745,shop=supermarket,-330173.796,4466860.607
978266240,"shop=supermarket,name:en=Wu Mart",-329922.1344,4467772.31
748859853,shop=supermarket,-329717.4783,4468595.939
1690159081,shop=supermarket,-332690.6311,4468879.996
3064819339,shop=supermarket,-327741.1538,4467803.192
4275124390,shop=convenience,-328420.9084,4468145.771
1790162872,shop=kiosk,-329550.5787,4466535.758
2812778790,shop=mall,-325298.4322,4464865.22
4271546008,shop=department_store,-325388.0676,4464951.121
738255054,shop=supermarket,-325808.0376,4465892.86
1469153493,shop=supermarket,-324261.6294,4465378.833
4486190290,"name:en=Merry Mart,shop=supermarket",-324147.6249,4465548.601
4275134089,shop=convenience,-328561.639,4464294.749
1840794446,shop=car_repair,-329341.1171,4467037.503
3045836133,shop=bakery,-328272.3477,4467168.151
1721502346,shop=books,-326392.4229,4463097.835
1721555325,shop=convenience,-326694.3896,4463190.602
4321027457,"shop=convenience,name:en=Good Neighbors",-326666.9372,4463586.367
4321040499,shop=bakery,-326208.0602,4464100.89
4748124924,"name:en=Tianyi wholesale market,shop=department_store",-326894.9921,4465955.494
4740836821,shop=gift,-326950.8819,4467480.344
2458170320,shop=kiosk,-329592.55,4464581.006
2480788823,shop=kiosk,-329808.2137,4464070.616
2010541460,shop=kiosk,-324090.4565,4463764.499
2493417299,shop=bakery,-324364.6959,4464061.155
1709525132,shop=mall,-325707.3874,4464079.559
1709525125,shop=supermarket,-325710.553,4464162.351
4458839393,shop=sports,-331213.6064,4461773.623
4802402725,"name:en=Beijing Muslim Service,shop=department_store",-325341.4161,4461610.089
1742670813,shop=supermarket,-325514.7995,4461681.464
4193574890,shop=clothes,-322959.4645,4458352.747
2335101093,shop=hairdresser,-323684.1666,4458995.234
1485601271,shop=supermarket,-325999.2467,4457076.141
1485571254,shop=supermarket,-325632.7797,4458017.464
3667215894,shop=supermarket,-325654.9365,4458025.564
1485573298,shop=clothes,-325650.5124,4458057.913
4281363692,shop=car_parts,-327018.3433,4457208.002
1709501601,shop=supermarket,-326544.7776,4460729.29
1836494988,"shop=convenience,name:en=Good Neighbors",-327031.8041,4463012.772
4832968825,shop=alcohol,-328721.1039,4462018.688
1887180469,shop=kiosk,-329445.5794,4462214.348
2343517451,shop=convenience,-328906.573,4462815.911
